QGC WPL 110
0	0	0	16	0.000000	0.000000	0.000000	0.000000	30.270083225404864	-97.76852480647041	600	1
1	0	0	178	0.000000	21.0000	0.000000	0.000000	0.000000	0.000000	0.000000	1
2	0	3	16	0.000000	0.000000	0.000000	0.000000	30.274674	-97.771808	55.00000	1
3	0	0	178	0.000000	28.0000	0.000000	0.000000	0.000000	0.000000	0.000000	1
4	0	3	16	0.000000	0.000000	0.000000	0.000000	30.274764	-97.764523	45.00000	1
5	0	0	178	0.000000	32.0000	0.000000	0.000000	0.000000	0.000000	0.000000	1
6	0	3	16	0.000000	0.000000	0.000000	0.000000	30.264332	-97.762480	110.00000	1
7	0	0	178	0.000000	31.0000	0.000000	0.000000	0.000000	0.000000	0.000000	1
8	0	3	16	0.000000	0.000000	0.000000	0.000000	30.273356	-97.762308	112.00000	1
9	0	0	178	0.000000	25.0000	0.000000	0.000000	0.000000	0.000000	0.000000	1
10	0	3	16	0.000000	0.000000	0.000000	0.000000	30.266727	-97.762865	64.00000	1
